,id,date,like_count,view_count,comment_count,sentiment,positive_count,negative_count,neutral_count,avg_anger_per,avg_fear_per,avg_trust_per,avg_surprise_per,avg_positive_per,avg_negative_per,avg_sadness_per,avg_disgust_per,avg_joy_per,avg_anticipation_per
96,5O-wAYKBBSc,2012-06-19T06:42:17Z,6115,597153,399,0.15464407407407407,115,55,100,0.02216284538506761,0.037313254646587975,0.09143523706096805,0.03018617628851547,0.16718997560810425,0.09033826169498684,0.03629023770251841,0.02113087324198435,0.04415741287086316,0.06349942920410756
97,SnrdqCQuwK8,2012-06-28T17:42:11Z,31050,1051556,2816,0.1747436567164179,118,32,118,0.017477540243643935,0.03084773141234257,0.0789726301018524,0.019484039461455015,0.12357270904010889,0.05505228220762392,0.021021153390556376,0.019701539296001196,0.05430874713573064,0.06836759785993879
98,oLyfBhi3xj4,2012-07-05T11:33:24Z,2692,129902,344,0.2660879056047198,189,40,110,0.015793904940182922,0.02585043313830404,0.07988748627738737,0.02308592751070627,0.1898723878161671,0.07499958204018589,0.026294250604505676,0.021994161582917438,0.05921021783853642,0.05528303468178533
99,ljvX-RMv_lw,2012-07-13T23:26:18Z,9710,649952,1360,0.20528472222222222,135,49,104,0.016549440835573664,0.03574672912598008,0.07570522240114068,0.023452437225960406,0.14050622516377936,0.07429322585736568,0.038241659483416665,0.026684564265188622,0.0722366293364237,0.06602831074961558
100,2PP9lRSmmeo,2012-07-17T21:21:22Z,1052,87976,204,0.21862487309644668,96,23,78,0.009050969216611748,0.012639254651009927,0.05592545237883202,0.025641833008918237,0.18890627584188896,0.043909689621685344,0.014137925185213455,0.016054094627431525,0.04338892917573121,0.05735065243480953
101,aFO4PBolwFg,2012-08-03T18:22:17Z,21773,1506137,1796,0.12275818181818181,128,74,73,0.028445069216245622,0.04298718817429522,0.15174707124537515,0.016838758253031483,0.21360572892897783,0.13306835813518336,0.036419097812026034,0.018322285435174043,0.03701708407041784,0.07427663145654613
102,M4CQ4T_K8Hw,2012-08-06T03:05:43Z,11248,952796,758,0.1812577205882353,133,59,80,0.03385957210148882,0.03387893482177702,0.09421353433839703,0.029002253198711914,0.2621928717618448,0.12632127965353193,0.019347341696294245,0.017757491332108338,0.05731510183142942,0.10552338397029887
103,XBtBdNHBNSI,2012-08-09T03:17:31Z,15603,2156774,834,0.22105035714285715,134,38,108,0.017154750011892872,0.017767467593097844,0.09925435664389667,0.02083728849164497,0.23301227118254983,0.07078775119420852,0.02675024776810491,0.029939976689976687,0.13922210380901226,0.07027378661561545
104,ADJKsLEAOHo,2012-08-17T10:46:58Z,10211,917945,662,0.10802369337979094,110,58,119,0.029238126531575363,0.02890772271685099,0.14541889572984168,0.016495736960996234,0.14864660570586072,0.06927868714243726,0.017349714481757286,0.012965927953090983,0.030436631624860443,0.13540829261614368
105,vqDbMEdLiCs,2012-08-24T11:38:39Z,105594,4293717,8028,0.1415519298245614,135,72,78,0.026233075076732233,0.024608400065329532,0.1477603864635134,0.02743247972377452,0.2311387597093086,0.12221326197802328,0.02986467266867475,0.02299089102581904,0.03974486008405005,0.06485531846793252
106,qiiFMRYUEQM,2012-09-03T14:00:30Z,4695,303711,991,0.043654687500000004,136,108,140,0.03360535206030677,0.022255289956732146,0.11158056944600192,0.03944076923587171,0.20911027159870021,0.14350903626316533,0.037153069224991384,0.03437710978474728,0.03739180656785333,0.058139225861629916
107,a7_8Gc_Llr8,2012-09-11T19:00:26Z,49224,4518028,2575,0.15453440860215054,130,54,95,0.02675904450450286,0.08642590908551775,0.06314786086485422,0.038231719602055535,0.21238685208584926,0.07247569472656244,0.02231119993174488,0.008451393452924547,0.047606501464517885,0.04585973825996521
108,rM04U5BO3Ug,2012-09-24T22:03:17Z,60386,3575999,3408,0.19140462633451957,150,43,88,0.016241854231178073,0.0246034313649972,0.06258964385926914,0.03149571162445351,0.2415927645726683,0.08898941114243605,0.022866437635120907,0.027132663698499995,0.036710106235959286,0.06699505748595136
109,aRhkQTQxm4w,2012-10-01T21:28:25Z,20510,1414554,3664,0.09984805653710248,112,75,96,0.0711556442094838,0.03784729995685514,0.12235542294910068,0.029917366334432278,0.16419107429786792,0.1617299627270692,0.05989816138822241,0.014836229156581901,0.03368110415642088,0.11004144507131562
110,txmKr69jGBk,2012-10-09T15:57:50Z,39362,2452660,2342,0.13650928571428572,117,43,120,0.039639648948395084,0.03490624659505156,0.0672893412148139,0.03605614184237848,0.19712418912892887,0.07427079072190126,0.018761439780326992,0.01761400073358445,0.037669130319854825,0.05166907071476458
111,649iUqrOKuE,2012-10-17T14:00:30Z,25113,1338158,2173,0.09712589928057555,103,55,120,0.021105895888576764,0.029341080150927668,0.10012294843384162,0.035394253086736945,0.22070333584712118,0.07296737458317876,0.028542489161242628,0.022701027474454127,0.0405971453576304,0.06881221980046257
112,BickMFHAZR0,2012-10-30T13:00:52Z,157248,4883979,8140,0.14142249134948096,133,64,92,0.046442542052141524,0.025277677822552785,0.10372349566563291,0.03963104424583403,0.1854020203389203,0.10812095490210757,0.026803026769967882,0.02917939919211285,0.052863807324434985,0.08151796940255812
113,NqdOyxJZj0U,2012-11-06T15:52:29Z,25094,2086811,1865,0.1939081784386617,117,38,114,0.03236955787060846,0.043195608319587436,0.1456996978572103,0.031373751189256185,0.2149759304714191,0.0751806204161237,0.03580209486069971,0.014873320061380415,0.04619385646515587,0.05178537661495286
114,uWEp_4fHX4Y,2012-11-18T15:00:12Z,3600,306585,686,0.16435227272727274,182,70,144,0.025634176811003787,0.06919846765503165,0.06806248891789826,0.04262542488829262,0.20828475083310125,0.11214002387550297,0.040601600099668136,0.01899368592678539,0.05697832367530905,0.06202651186286144
115,6wr_Zw1uGY8,2012-11-26T15:00:20Z,8667,459098,1248,0.13959419795221842,131,54,108,0.055448920089385983,0.05263607115339068,0.08583631300301653,0.028011740431520896,0.160585131381783,0.19879476975493746,0.028866773552136914,0.07471925188195017,0.03315449150429608,0.08058134953427172
116,oPerfpxYJ1U,2012-12-04T13:30:12Z,38070,2562103,7757,-0.044374912891986064,98,108,81,0.0412404243267861,0.09691971653937186,0.05850041909907102,0.03497826881765266,0.11531027635284644,0.13553998618849863,0.05616328588375281,0.06509942538710174,0.047072076785928854,0.059977514347212886
117,WMXhk_SATTc,2012-12-17T12:30:11Z,29823,2538100,1789,0.05813052631578947,83,53,149,0.03495704100967259,0.039726326305273674,0.033454849244322925,0.03151553125237336,0.13312417601891285,0.09705297626350258,0.029518152412889253,0.028172402646086857,0.03211703501177185,0.052642211589580004
118,a8FTr2qMutA,2013-01-14T13:00:43Z,63222,2530298,3824,0.1300501730103806,121,71,97,0.018857209726800883,0.03572480229098787,0.12401845391606406,0.046094548915592864,0.20640922065352718,0.07381883897095651,0.020872579238824997,0.011194785857039504,0.03743732079193309,0.08647189361751176
119,x4I9mmd-2Rc,2013-01-21T21:14:32Z,28661,1551684,1689,0.18446483516483517,115,30,128,0.01886680554262972,0.02693552212782982,0.09124325106106482,0.026358139407589957,0.19853089096871632,0.07406052122651313,0.03861511237884864,0.009114451653491562,0.05036120948498045,0.051994682228921674
120,myh94hpFmJY,2013-02-06T13:30:49Z,103973,6236221,8231,-0.0006857142857142826,98,93,89,0.08077134048802903,0.11647915869623877,0.08338304477631547,0.01818665036216037,0.15244319419003297,0.18520340896692383,0.04232424124423961,0.07092674191646926,0.02860682635001424,0.05381825015243354
121,5THOUSvpCKk,2013-02-11T06:09:19Z,6601,3989831,411,0.25020060240963854,179,37,116,0.022823028894450804,0.01676059200724425,0.07383399705194625,0.023706026137812104,0.19341375597040672,0.048121454449786355,0.01712848127974578,0.018036129915069823,0.05325957935809106,0.08110972601978421
122,Iuv6hY6zsd0,2013-02-19T17:07:14Z,209725,9303041,16347,0.19165978647686832,138,44,99,0.01069214990257269,0.027617077427772353,0.10688333084501184,0.060502805633279005,0.21796166429136266,0.07322291828762262,0.021743284095746572,0.007471011251698886,0.06777882738743005,0.08584223336860652
123,cztocbHiiqQ,2013-03-04T13:02:57Z,17530,981647,2384,0.08610277777777778,89,41,158,0.028311526313721982,0.018299598866105896,0.08211245466570705,0.04913251016030944,0.15344776407472593,0.055804946244308665,0.013764728222421935,0.011417744005570803,0.05341104231162173,0.11415879624661766
124,GzbKb59my3U,2013-03-13T14:01:06Z,30383,1239717,2699,0.1443527210884354,131,59,104,0.024267142288534643,0.03681518313243753,0.1229179019666562,0.05624116668574527,0.19335601812179792,0.10260372695169324,0.03217820655361975,0.011369467795739812,0.03713352550726971,0.1314169807243971
125,ZMByI4s-D-Y,2013-03-25T13:01:15Z,488731,38116108,39540,0.13403846153846155,103,48,122,0.017248285415987278,0.043885952044098245,0.07274991646706888,0.019766788483940898,0.13512457884173124,0.09859962461491367,0.030264256279545335,0.023284790628316666,0.04241794684938498,0.07709742081457323
126,xmYss_hNF4Q,2013-04-11T14:00:10Z,7524,432671,1102,0.1608651724137931,142,63,85,0.036718734154255014,0.044092739070666236,0.08425429938333233,0.027195249514702553,0.2216993970231308,0.13509715233732672,0.028141096007498288,0.03368018786258138,0.03758556975961045,0.04808729902482724
127,Hx9TwM4Pmhc,2013-04-25T14:00:46Z,18939,2005662,1813,0.1308112840466926,112,51,94,0.05840011080328236,0.06452579460592935,0.06637299995234355,0.01927792537771938,0.16413377059206868,0.09136050369244714,0.02486776418056086,0.022499210482606346,0.05109845861920757,0.052249453911733613
128,J3xLuZNKhlY,2013-04-30T14:30:14Z,63080,2721449,4402,0.14262,133,68,84,0.025359509900467557,0.030458583758939912,0.10092538252906277,0.023345333600576973,0.21423841708863475,0.09535017504150864,0.05935920694527738,0.011926700715778673,0.043892113177827465,0.06532001583841711
129,Ztc6QPNUqls,2013-05-09T03:31:12Z,87873,3259693,6344,0.19997361111111112,144,46,98,0.02341083932148348,0.029026582001388666,0.08970704891187455,0.02123996061759775,0.2262157042987326,0.09452251732717742,0.03433171659467666,0.015825758341477866,0.03992720592193642,0.07509822221921013
130,ro2MmmdARrs,2013-05-28T19:25:37Z,37203,1529884,4287,0.15749746376811594,114,45,117,0.019293616941440758,0.022845189974946632,0.08220295337525334,0.02356787979389042,0.18982493721114096,0.06875729878508507,0.07885947693379039,0.014207727625587238,0.04673959060163123,0.08413611136592962
131,5JGSqG8OLjE,2013-06-03T18:00:17Z,41176,2496522,10253,0.0511958904109589,123,102,67,0.02331962028178009,0.04174735762326971,0.13845521318232018,0.0312812162789863,0.2185711232342047,0.14285954378036295,0.02680077372893946,0.024806655884222213,0.037558274765396346,0.06802487877476462
132,g_IaVepNDT4,2013-06-17T15:01:01Z,98491,5029335,6772,0.2076070671378092,140,47,96,0.020332939673137065,0.03418857130502139,0.12018962609527335,0.01969472689840525,0.22227957224642264,0.08672132575955711,0.023862921912649906,0.017278012592987613,0.04585609558337287,0.07390716199677703
133,bKldI-XGHIw,2013-06-24T16:01:38Z,37078,2093986,3096,0.14362622377622378,111,50,125,0.03324026113312395,0.03971698096823845,0.08744537613431513,0.02949615382870943,0.21268228700050337,0.07492954374577775,0.0238001272654738,0.012955538858658017,0.024516316876796226,0.06960902258001225
134,IcrBqCFLHIY,2013-07-09T20:13:12Z,94089,4035684,5272,0.13321962962962963,101,46,123,0.008631820854043076,0.04091753043126041,0.07172213658261205,0.019040373771495055,0.10975692766660222,0.05457226561377337,0.03543284111806868,0.004266288372568565,0.025390329964128593,0.10434355969952207
135,zNzzGgr2mhk,2013-07-23T15:16:32Z,43933,1707721,2009,0.2427967971530249,146,39,96,0.013825423011956568,0.031497294036266735,0.10202006846154814,0.015445919892829396,0.23097953022013606,0.08468499528407938,0.019599358052896847,0.017122944922680378,0.05182401258593648,0.08068728627188355
136,sWu9CyDwuFs,2013-08-06T06:16:14Z,13075,1159084,2472,0.21064341463414635,101,19,85,0.02281435295555963,0.029595941072192676,0.0616884691403305,0.011854942233632863,0.11646514660635328,0.07324286325570023,0.018603622878334048,0.020783972125435538,0.04185300649998981,0.03724402469588606
137,vWVZ6APXM4w,2013-08-20T13:00:36Z,16057,1569415,1531,-0.009702749140893469,89,92,110,0.04825361642796729,0.03859233952919761,0.08094541847795234,0.0326262198678604,0.13691221105675444,0.09958425633841944,0.02885810683334604,0.010703001230298196,0.020830530365820377,0.11094172255279623
138,BLYoyLcdGPc,2013-08-30T15:09:15Z,45406,1595569,4865,0.06993391003460207,124,105,60,0.051006769612269624,0.0720888735572329,0.11752883352739725,0.0394979075823745,0.19696435160793915,0.1164843694543739,0.03670937692358584,0.01214024826559433,0.04107078764045177,0.10543581746891914
139,1TKSfAkWWN0,2013-09-23T13:51:09Z,101543,3630715,7201,0.16802957746478872,135,60,89,0.03655055800938338,0.04940200517253739,0.14272043114913832,0.0336507340340083,0.235536998676905,0.1370281830826205,0.03305515445571652,0.012183985422216543,0.052971739580007594,0.07675936534704393
140,F69uqDIhr60,2013-10-17T16:00:08Z,18238,4029197,1445,0.1472429577464789,141,68,75,0.036419662089724456,0.0433547035990144,0.11122595863216193,0.014033226054099823,0.21291868457885663,0.13947449701192471,0.03279582704842096,0.017434831428825785,0.07522473162793893,0.053033370886778834
141,_xU3IRbCbyQ,2013-11-06T20:31:23Z,8828,423565,370,0.22742423312883434,179,64,83,0.029677025174244972,0.032471843231603625,0.06465040626175649,0.021095962700598034,0.18119005578498182,0.09844503360627732,0.01990247172726794,0.01952082547212559,0.05597366271194153,0.04148989124331311
142,1tSqSMOyNFE,2013-11-23T15:00:05Z,120182,3653603,4922,0.23245754385964912,164,72,49,0.04204387105747862,0.04499455052533573,0.11899138704422324,0.05082908978417664,0.19620762202757536,0.15237861140043676,0.047287118016102525,0.01949801107157366,0.055788856483304,0.0965422860985654
143,N8HrMZB6_dU,2013-11-29T04:08:25Z,21291,1271670,5771,-0.04563856655290102,104,133,56,0.08144383827546524,0.062037788476808235,0.09290346403974514,0.047022310530856086,0.14428229576770407,0.1461037312605794,0.061294822990012994,0.00784174519699557,0.0237307870315039,0.07736652018459556
144,akIBlq5xAec,2013-12-21T00:33:25Z,5331,304937,253,0.20327966101694914,93,33,51,0.03477180135336673,0.04793468523658959,0.08744425518121593,0.025218241874850993,0.18715833714775104,0.17960999828720464,0.036803711442814725,0.01947925623700359,0.05854332197162972,0.06314938561785549
145,EPsG8td7C5k,2014-01-23T15:30:01Z,109535,6208602,15857,0.11201473684210528,103,54,128,0.03563198490382869,0.03949276813861352,0.1056233642094113,0.026573296885125955,0.21754424269314124,0.1258184470331334,0.06335013094143203,0.042261140884079944,0.03949099676497561,0.09368731175678462
146,oVfHeWTKjag,2014-02-10T14:30:02Z,188827,6580441,10174,0.18997770034843206,155,60,72,0.027770096260078213,0.03399590180571442,0.13376826215740786,0.01872977827252599,0.17340789141939628,0.10481467549621562,0.034609725498577174,0.02244933125902587,0.05210657263652587,0.049915709445403786
147,mXVGIb3bzHI,2014-02-18T14:30:03Z,568765,32005573,48879,0.1205106529209622,131,64,96,0.042231019512146833,0.04719296315760946,0.06885960199935709,0.022355710590446155,0.16576749245283073,0.1244774866706287,0.05079032821548222,0.019211902521484085,0.047644680541864375,0.07813548100481701
148,vKA4w2O61Xo,2014-02-24T14:30:02Z,364655,15513476,23582,0.15294475524475526,136,59,91,0.03289928459432868,0.08537286661091327,0.15326049566830174,0.048566252533558014,0.20085179086723823,0.08513926959954284,0.023735796379408026,0.018659969974959334,0.038751802600531016,0.10297226138100901
149,GeyDf4ooPdo,2014-03-17T13:30:03Z,369294,34234199,19874,0.11383686006825938,96,42,155,0.028299532514244725,0.04787504345498387,0.0905635555482265,0.029147982299865892,0.1820325680788032,0.06660574915175226,0.024504466326499105,0.015976728036233113,0.03481849011687366,0.08427144761244941
150,tLMpdBjA2SU,2014-03-19T19:53:37Z,66093,3906145,4413,0.15418620689655171,131,57,102,0.032352771376388485,0.06433108942832451,0.143861085631291,0.04213011731004441,0.19743243996514678,0.07162136711436601,0.03272308487208253,0.026299106015806664,0.03661357255496349,0.07332502090399991
151,-zShHRkwSoI,2014-04-02T15:00:05Z,16387,411458,1653,0.14181979166666667,133,72,83,0.051847909140313286,0.0703367663121348,0.13440350325177505,0.02519062717589798,0.20185884880102895,0.10627792103350513,0.05387159842757083,0.029315545986772454,0.045226003685415454,0.12542127618558607
152,2awbKQ2DLRE,2014-04-17T15:00:05Z,256679,16415326,11622,0.10746068965517241,113,48,129,0.0318550547746244,0.10446832097065804,0.04765226980347361,0.015179672068727541,0.1597844428307873,0.057764802981753335,0.05460793444632407,0.015668981144772658,0.056743295337307154,0.05282694977950292
153,C_covjcIcZ4,2014-05-05T14:30:02Z,7544,556400,429,0.03771510067114094,90,79,129,0.05401696779113243,0.029435358103874737,0.06691060581474988,0.04458698769410042,0.15581672838363936,0.10669304437593197,0.03411428090845687,0.01845571995030947,0.019902759490508147,0.08080580252085376
154,XBr4GkRnY04,2014-05-27T15:00:07Z,175391,7475478,18427,0.1237341463414634,122,55,110,0.02981192877187155,0.04033637134884252,0.11741019759763832,0.03523080189554688,0.2061095249789144,0.10120651908643037,0.04654300617603487,0.017722853059187343,0.040476066832200626,0.08989140621152124
155,BD6h-wDj7bw,2014-06-04T15:00:07Z,260617,9630839,15597,0.10427745454545455,100,53,122,0.02187686051322415,0.05044302330665967,0.07775377064013428,0.018467908354271992,0.19817917940645213,0.09640179601543238,0.029264856355765447,0.02096986851532306,0.035245147949693405,0.06594304348849804
156,zUDqI9PJpc8,2014-07-03T14:30:02Z,84492,2533889,3761,0.1886470588235294,129,38,88,0.021677385154893807,0.03605933195567618,0.08432065793505462,0.019553240523888144,0.28009108352220796,0.09004193098355878,0.034333137662308714,0.010847348089562623,0.041150643753812575,0.07212131885040915
157,sMb00lz-IfE,2014-07-16T16:34:03Z,270322,7512656,15273,0.2216699619771863,129,39,95,0.026159875085543304,0.027011974801123873,0.09047519086191906,0.02271961593606856,0.20080872723350815,0.08194973363224557,0.02774534425757302,0.012531196613317582,0.048709899227061475,0.07025346136304621
158,1Xp_imnO6WE,2014-08-06T06:46:32Z,97454,6468450,7594,0.17117854545454547,117,50,108,0.07501778710825695,0.04629578367114675,0.1274227715178421,0.038991710039380956,0.2202226033744811,0.10747865146026006,0.026746346872896756,0.015184891501752168,0.04012910808957421,0.05160125545531803
159,jIMihpDmBpY,2014-08-13T14:30:04Z,100398,4769715,3279,0.15263014184397164,130,64,88,0.05446658541521881,0.0532726065918802,0.10391784989019365,0.042795608835195016,0.2539784395169596,0.10384374939077858,0.03129016486884087,0.014369273509700567,0.04233130576132731,0.07633016090075649
160,eNx9tvCrvv8,2014-08-29T22:47:26Z,35232,918850,6543,-0.0131475,109,115,56,0.03635034036470381,0.12242975259772886,0.10173971303676575,0.019394221718122752,0.1880372694123937,0.1562701019069087,0.061854861641188245,0.024334871021689273,0.03629343929494717,0.07115257186269458
161,OWXoRSIxyIU,2014-09-22T17:36:43Z,215219,5911747,44190,0.06946206896551725,135,97,58,0.05326693953004675,0.0935643611527135,0.11063310308277956,0.0324174545962355,0.20931697359945986,0.15614084385661997,0.05214286928777658,0.038709414216771855,0.04707755768234672,0.06879944851249109
162,Rwa26CXG1fc,2014-10-23T00:05:36Z,17840,686359,1351,0.18277167235494882,137,58,98,0.02114104336373598,0.03774554169414762,0.08322483953983657,0.028979168151483218,0.20909834337552752,0.09092929991437453,0.03583412821924618,0.01923415512260018,0.04222259782144943,0.09029395446995372
163,rv4MjaF_wow,2014-10-23T14:30:04Z,41250,1938631,3833,0.18970921501706486,143,50,100,0.05284912011058964,0.03999099491609026,0.09112662444819052,0.04437163631137799,0.18685016216026998,0.1117230450230721,0.04565251241454829,0.015277992846806884,0.030410630197864535,0.07458004607630926
164,lotbZQ55SgU,2014-11-05T15:00:05Z,148769,9036654,14228,0.0799127147766323,107,71,113,0.02537869246776478,0.03629266413675168,0.11171970408465513,0.0182817685692708,0.22016377903002485,0.11049181857230833,0.041939455384012024,0.01911465952461717,0.036895769576145244,0.06700691202214756
165,GEmuEWjHr5c,2014-12-01T15:30:03Z,86110,2622411,5741,0.2938487455197133,169,39,71,0.02976610584173392,0.03253512804738795,0.1489905472988747,0.030503865731377866,0.2961789952261757,0.06777355907733137,0.02461799729232183,0.013168590854672054,0.05143433415834661,0.07205596607751276
166,TRL7o2kPqw0,2014-12-17T16:49:43Z,565471,23736482,32741,0.048506521739130434,89,59,128,0.01851198016571684,0.0787763574875675,0.09577537276091722,0.014818321191458437,0.17298466681873503,0.12504514939737077,0.027233814842650025,0.014878707664888387,0.018466335923569277,0.038581757515242475
167,vBX-KulgJ1o,2015-01-05T16:00:07Z,361093,7767514,17319,0.2085436170212766,144,57,81,0.04257349675043491,0.04148260007808267,0.0943771063625796,0.05618076333747914,0.15699972324571562,0.11606388182885956,0.033850776462583824,0.019355611882307184,0.0512368931985913,0.11482950146329528
168,ZuvK-od647c,2015-01-12T16:00:26Z,93318,4331943,9393,0.10346797153024911,106,67,108,0.03409758962168978,0.04809102699449201,0.14190146241789275,0.02319386219825225,0.19877002714491687,0.13205642804656312,0.04224962097559336,0.023963252538756787,0.02740584845003412,0.08983671791074133
169,wU5XkhUGzBs,2015-02-03T16:53:50Z,50782,1370686,3729,-0.035107633587786256,84,99,79,0.041346347994192414,0.08266739201986112,0.07626611822778931,0.018507097388891117,0.16732515103222928,0.1252694894089498,0.051528617273698424,0.0391979213461257,0.036194272219359946,0.07162125721104029
170,6YOz9Pxnzho,2015-02-09T16:33:14Z,37108,893762,1612,0.11006435986159169,125,79,85,0.03938415079947015,0.06341321112297428,0.0936229120191065,0.02671475919716123,0.15046441299440627,0.12931228519140395,0.03645464854145555,0.037310211939535626,0.04709919328744437,0.04750449172365109
171,AcLh-aSUdx0,2015-02-26T16:00:01Z,46335,2600628,2812,0.2632090909090909,156,37,93,0.024729189297187086,0.029996231889404507,0.08955965261173211,0.017604712845327494,0.20605233773710036,0.07130602089196127,0.03248069075038158,0.019553980708286928,0.06467094738165773,0.055934347775072835
172,SQggDnScsvI,2015-03-11T14:30:00Z,60332,3362008,2751,0.1781025,124,32,124,0.012137471655328797,0.06876992109975304,0.09043270795824974,0.01841925760203071,0.1718150831305409,0.06434769564391413,0.024814237816338656,0.016323412698412698,0.038630917970590685,0.047880722996269214
173,QD3hbVG1yxM,2015-04-13T14:00:00Z,12364,1051006,670,0.040575932203389835,92,72,131,0.05105515731645079,0.06500568171653723,0.06998172578914691,0.031933695122926535,0.21723741181039427,0.11966754948388723,0.06049985502639789,0.023513960244327673,0.035599039247923125,0.08482795814031341
174,stRPiifxQnM,2015-04-17T14:28:55Z,15602,1111670,7283,0.045068135593220336,60,42,193,0.07420064393767327,0.07726152600129267,0.0408821102967421,0.02528382770281303,0.13753324853807916,0.10750298756544269,0.029234688814559456,0.01284101712961292,0.016298738491012404,0.03489341491260282
175,YMPzDiraNnA,2015-04-27T16:38:02Z,265883,4442414,8286,0.31936449275362316,180,46,50,0.01584476024741809,0.05290456816063138,0.09791833773210955,0.020229342816693772,0.20417441896840618,0.09446129116208157,0.03763101740734503,0.013724287233262014,0.061718087394849054,0.08255330916705844
176,IJ6GfBOYeLc,2015-05-11T16:37:17Z,12400,680085,748,0.15799109589041097,139,74,79,0.05339564767280461,0.05621354230418683,0.09296665574815514,0.03847388801481469,0.18828055207293787,0.10252441126525186,0.05533733105254902,0.021984909903424464,0.038391171949130345,0.07845928727701915
177,5RLQ9WMP2Es,2015-05-28T15:00:01Z,66191,3329110,3444,0.12945629370629372,114,54,118,0.021332942650334936,0.04825494868363527,0.11316689017895544,0.027876832048834146,0.1398306205184929,0.0800829962741462,0.02245611161695078,0.02317063925455534,0.037003690039328505,0.13018097209140986
178,ihv4f7VMeJw,2015-06-03T15:00:04Z,82120,3091770,6182,0.25363298245614035,146,45,94,0.01865904130807863,0.030137497161386532,0.07895927664778765,0.031476632042421515,0.20949929633654876,0.07659742969928009,0.030114215928940143,0.026446151537191546,0.04801025712088602,0.09922300923502296
179,cO57Zm-WNmg,2015-06-17T15:00:02Z,37490,1380754,3071,0.20711241379310347,144,51,95,0.01535328656018311,0.0734168035030104,0.08931987552677208,0.02295056476090959,0.16388879319913804,0.05562538036675968,0.01660919540229885,0.013452505349057073,0.03258479068823896,0.09610914947121843
180,9DWnjcSo9J0,2015-06-29T15:00:00Z,137128,7261337,13055,0.017405734767025092,88,82,109,0.03248631160671179,0.11542730987338054,0.08270846667245525,0.03741996026486916,0.12558625524770495,0.11142888973974846,0.04604638090154811,0.025601358752390765,0.03904057165722174,0.036584244387911885
181,-OqrZG-EBaQ,2015-07-06T15:00:00Z,119902,5429292,6898,0.05490148148148148,108,80,82,0.031437031235700824,0.04836797139496199,0.08080383487760971,0.026666629370146345,0.21416728721226685,0.1250233503634435,0.04562427330284776,0.032691733420291115,0.04561239462270828,0.05701290160743103
182,2OSrvzNW9FE,2015-07-15T15:00:01Z,245959,57759462,6365,0.14136608391608393,109,44,133,0.03180671627217407,0.03504249761648539,0.06451142646763353,0.02047855593688944,0.15396652662674928,0.08944323630132131,0.029170342835302152,0.017447777241827583,0.03576759409900891,0.07481287905016078
183,knDIENvBTgw,2015-07-27T15:00:02Z,123683,4848069,9572,0.07348982456140352,104,68,113,0.03152245225855408,0.1081257786333486,0.07350938296798765,0.023468677062747512,0.15413231683068962,0.10790160490215414,0.027658843379661985,0.020167461087080917,0.03207605283496711,0.1021391844287733
184,mUxt--mMjwA,2015-07-30T15:00:00Z,23695,688995,1262,0.17823344827586207,145,61,84,0.036457870404657686,0.038077716703081875,0.09994501709976727,0.028585460822909897,0.21614075339339037,0.09249190002802174,0.021595108730342108,0.03432145177355714,0.059597956664904375,0.06589021265522961
185,EKR-HydGohQ,2015-08-18T14:00:01Z,162139,3035446,17414,0.10171586206896552,132,87,71,0.038684853877940205,0.07581536003608673,0.08018485709386586,0.027729537796244513,0.16084192436828768,0.1659053371229527,0.07065671293294461,0.03911495861928914,0.046755503066408154,0.0874144033618425
186,TcxZSmzPw8k,2015-08-26T00:39:36Z,122501,4952679,6775,0.20841955719557198,130,53,88,0.0297994087105765,0.02762018997717249,0.1159128846006652,0.037438740605089296,0.2113531123400544,0.10192522410497346,0.033357892883014835,0.013920201816609457,0.050651123052274614,0.06805812227857343
187,c6wuh0NRG1s,2015-09-30T20:30:01Z,132679,5708759,4712,0.0979989247311828,122,69,88,0.027462768372502385,0.03611814790601812,0.07487155330015167,0.02553837854488675,0.21315332993318278,0.09281839489819116,0.031984496146918326,0.018031326499068433,0.028764267881887195,0.07849747988636878
188,y9c8oZ49pFc,2015-10-14T19:00:01Z,131403,4740484,4985,0.20659850187265918,126,31,110,0.014014184840329017,0.03407432023986089,0.08706302349583589,0.034643765785680784,0.16272725351425182,0.08728260606821218,0.033547887262562213,0.017274144364362476,0.04423555908722476,0.12558669354392712
189,He30D8M5fNc,2015-11-11T17:30:01Z,39810,718155,2198,0.3404789655172414,174,17,99,0.015404357288204839,0.016850083975310837,0.10725714782293728,0.028829494713795985,0.2416653525945722,0.07878479067816635,0.014595530100067304,0.00822341084001701,0.07152361602906067,0.07893518147510888
190,_dDqFB-PjWg,2015-11-25T15:00:01Z,44546,1406168,3284,-0.017376363636363634,105,99,71,0.038462491710632346,0.086677414053788,0.07199584489675603,0.02060261452597275,0.1699069464313085,0.11651171148293055,0.0826514740954552,0.03664454446526981,0.03570649291855482,0.12629501087387743
191,aIx2N-viNwY,2016-02-10T15:03:52Z,266251,7719570,14787,0.10110616438356164,125,77,90,0.02021325195829414,0.03775206205591901,0.0903113200357459,0.02668278780868455,0.15273626632172538,0.09801352170566953,0.05216018183905945,0.03719001314659844,0.05015853964380954,0.2772478089091515
